time,human_keypoint_0_x,human_keypoint_0_y,human_keypoint_0_z,human_keypoint_1_x,human_keypoint_1_y,human_keypoint_1_z,human_keypoint_2_x,human_keypoint_2_y,human_keypoint_2_z,human_keypoint_3_x,human_keypoint_3_y,human_keypoint_3_z,human_keypoint_4_x,human_keypoint_4_y,human_keypoint_4_z,human_keypoint_5_x,human_keypoint_5_y,human_keypoint_5_z,human_keypoint_6_x,human_keypoint_6_y,human_keypoint_6_z,human_keypoint_7_x,human_keypoint_7_y,human_keypoint_7_z,human_keypoint_8_x,human_keypoint_8_y,human_keypoint_8_z,human_keypoint_9_x,human_keypoint_9_y,human_keypoint_9_z,human_keypoint_10_x,human_keypoint_10_y,human_keypoint_10_z,human_keypoint_11_x,human_keypoint_11_y,human_keypoint_11_z,human_keypoint_12_x,human_keypoint_12_y,human_keypoint_12_z,human_keypoint_13_x,human_keypoint_13_y,human_keypoint_13_z,human_keypoint_14_x,human_keypoint_14_y,human_keypoint_14_z,human_keypoint_15_x,human_keypoint_15_y,human_keypoint_15_z,human_keypoint_16_x,human_keypoint_16_y,human_keypoint_16_z,human_keypoint_17_x,human_keypoint_17_y,human_keypoint_17_z,human_keypoint_18_x,human_keypoint_18_y,human_keypoint_18_z,human_keypoint_19_x,human_keypoint_19_y,human_keypoint_19_z,
1763636823.742029428,1.199323773,-0.199664374,1.664905809,0.992249452,-0.363195187,0.701420142,0.994832306,-0.382255089,0.308201438,0.833967900,-0.367811084,1.176769554,0.867364133,-0.234100301,0.754203851,0.858600033,-0.345658530,0.375972142,1.182264296,-0.240289613,1.704402216,1.164578683,-0.180575380,1.708836049,1.108822275,-0.320704085,1.688512377,1.058713020,-0.151513902,1.701075020,0.108000000,-0.883000000,2.351000000,1.001006215,-0.312706375,1.582191513,0.108000000,-0.883000000,2.351000000,1.137659712,-0.322088687,1.553769679,1.169727635,-0.439956163,1.364073376,1.177298723,-0.457124860,1.147946015,0.864352725,-0.303324110,1.610613396,0.754937550,-0.373300926,1.426131280,0.654359545,-0.365029784,1.234090646,0.983947742,-0.388058328,1.145144692,
1763636823.744363785,1.199867188,-0.198454873,1.664973894,0.994289605,-0.362076029,0.700973630,0.998156404,-0.377153005,0.307645806,0.834878265,-0.366192462,1.176071729,0.868214809,-0.231425275,0.753938087,0.859260570,-0.340138555,0.374956582,1.182739057,-0.239096397,1.704443836,1.165061904,-0.179366328,1.708874647,1.109318068,-0.319484405,1.688374514,1.059232778,-0.150249348,1.700928558,0.108000000,-0.883000000,2.351000000,1.001703812,-0.311504238,1.581814850,0.108000000,-0.883000000,2.351000000,1.138398147,-0.321201056,1.553540011,1.170398553,-0.439102614,1.363947843,1.178170332,-0.456284867,1.147905126,0.865009499,-0.301807460,1.610089740,0.755625509,-0.371518440,1.425585235,0.655202075,-0.363354469,1.233545196,0.985012856,-0.386908041,1.144583875,
1763636823.746540546,1.200447398,-0.197163475,1.665046590,0.996467898,-0.360881091,0.700496883,1.001705580,-0.371705454,0.307052551,0.835850271,-0.364464242,1.175326655,0.869123084,-0.228569122,0.753654327,0.859965833,-0.334244818,0.373872257,1.183245964,-0.237822387,1.704488274,1.165577844,-0.178075411,1.708915859,1.109847432,-0.318182138,1.688227317,1.059787728,-0.148899171,1.700772178,0.108000000,-0.883000000,2.351000000,1.002448645,-0.310220703,1.581412684,0.108000000,-0.883000000,2.351000000,1.139186581,-0.320253322,1.553294792,1.171114899,-0.438191271,1.363813810,1.179100958,-0.455387998,1.147861467,0.865710743,-0.300188117,1.609530628,0.756360050,-0.369615261,1.425002216,0.656101654,-0.361565717,1.232962812,0.986150090,-0.385679867,1.143985084,
1763636823.748620033,1.201002524,-0.195927909,1.665116143,0.998552016,-0.359737815,0.700040749,1.005101311,-0.366493421,0.306484945,0.836780253,-0.362810739,1.174613792,0.869992092,-0.225836451,0.753382836,0.860640604,-0.328605889,0.372834811,1.183730956,-0.236603457,1.704530791,1.166071479,-0.176840304,1.708955289,1.110353909,-0.316936174,1.688086483,1.060318686,-0.147607368,1.700622559,0.108000000,-0.883000000,2.351000000,1.003161275,-0.308992661,1.581027905,0.108000000,-0.883000000,2.351000000,1.139940929,-0.319346562,1.553060175,1.171800274,-0.437319329,1.363685572,1.179991351,-0.454529903,1.147819697,0.866381670,-0.298638785,1.608995687,0.757062835,-0.367794364,1.424444404,0.656962342,-0.359854299,1.232405607,0.987238156,-0.384504791,1.143412182,
1763636823.750394821,1.201557585,-0.194692486,1.665185687,1.000635893,-0.358594671,0.699584667,1.008496651,-0.361281989,0.305917405,0.837710128,-0.361157427,1.173901012,0.870860999,-0.223104094,0.753111376,0.861315298,-0.322967610,0.371797485,1.184215892,-0.235384667,1.704573303,1.166565056,-0.175605340,1.708994715,1.110860329,-0.315690353,1.687945665,1.060849582,-0.146315713,1.700472958,0.108000000,-0.883000000,2.351000000,1.003873824,-0.307764760,1.580643170,0.108000000,-0.883000000,2.351000000,1.140695189,-0.318439907,1.552825584,1.172485570,-0.436447488,1.363557348,1.180881640,-0.453671908,1.147777931,0.867052519,-0.297089631,1.608460809,0.757765538,-0.365973676,1.423886656,0.657822929,-0.358143078,1.231848466,0.988326097,-0.383329851,1.142839345,
1763636823.752086639,1.202110791,-0.193461193,1.665255000,1.002712803,-0.357455348,0.699130109,1.011880639,-0.356087981,0.305351762,0.838636895,-0.359509643,1.173190615,0.871727001,-0.220380873,0.752840824,0.861987736,-0.317348182,0.370763627,1.184699206,-0.234169953,1.704615673,1.167056983,-0.174374504,1.709034008,1.111365055,-0.314448697,1.687805318,1.061378704,-0.145028376,1.700323857,0.108000000,-0.883000000,2.351000000,1.004583990,-0.306540964,1.580259721,0.108000000,-0.883000000,2.351000000,1.141446928,-0.317536283,1.552591778,1.173168576,-0.435578561,1.363429554,1.181768953,-0.452816781,1.147736304,0.867721126,-0.295545656,1.607927718,0.758465892,-0.364159075,1.423330773,0.658680640,-0.356437579,1.231293188,0.989410401,-0.382158839,1.142268424,
1763636823.754261255,1.202665277,-0.192227052,1.665324472,1.004794518,-0.356313390,0.698674500,1.015272456,-0.350881956,0.304784811,0.839565805,-0.357858046,1.172478575,0.872595007,-0.217651352,0.752569646,0.862661730,-0.311715753,0.369727377,1.185183639,-0.232952428,1.704658142,1.167550049,-0.173140822,1.709073393,1.111870948,-0.313204169,1.687664647,1.061909050,-0.143738062,1.700174410,0.108000000,-0.883000000,2.351000000,1.005295799,-0.305314337,1.579875386,0.108000000,-0.883000000,2.351000000,1.142200406,-0.316630568,1.552357431,1.173853161,-0.434707624,1.363301463,1.182658319,-0.451959676,1.147694582,0.868391279,-0.293998109,1.607393395,0.759167867,-0.362340277,1.422773604,0.659540335,-0.354728134,1.230736626,0.990497214,-0.380985118,1.141696181,
1763636823.756204605,1.203218482,-0.190995759,1.665393784,1.006871428,-0.355174068,0.698219943,1.018656444,-0.345687948,0.304219168,0.840492572,-0.356210262,1.171768178,0.873461009,-0.214928130,0.752299094,0.863334168,-0.306096325,0.368693519,1.185666953,-0.231737713,1.704700512,1.168041976,-0.171909986,1.709112687,1.112375674,-0.311962513,1.687524300,1.062438171,-0.142450725,1.700025309,0.108000000,-0.883000000,2.351000000,1.006005966,-0.304090541,1.579491937,0.108000000,-0.883000000,2.351000000,1.142952145,-0.315726944,1.552123625,1.174536166,-0.433838697,1.363173668,1.183545632,-0.451104549,1.147652955,0.869059886,-0.292454134,1.606860304,0.759868221,-0.360525676,1.422217720,0.660398045,-0.353022634,1.230181348,0.991581518,-0.379814106,1.141125260,
1763636823.758334637,1.203838754,-0.189585662,1.665436773,1.008907144,-0.353970500,0.697741053,1.021839649,-0.341036490,0.303744614,0.841540816,-0.354417637,1.171001936,0.874299675,-0.211942850,0.752045166,0.863828682,-0.300360235,0.367815071,1.186212058,-0.230345423,1.704713287,1.168594177,-0.170501159,1.709120937,1.112948896,-0.310543642,1.687340157,1.063031498,-0.140984998,1.699828321,0.108000000,-0.883000000,2.351000000,1.006793975,-0.302701979,1.579047616,0.108000000,-0.883000000,2.351000000,1.143779235,-0.314672776,1.551844987,1.175306376,-0.432848932,1.362995958,1.184541288,-0.450151835,1.147544257,0.869808821,-0.290731173,1.606250301,0.760709282,-0.358461627,1.421501820,0.661444948,-0.351077068,1.229418772,0.992790214,-0.378519496,1.140510469,
1763636823.760194063,1.204473118,-0.188088025,1.665415477,1.010438527,-0.352878419,0.697309113,1.023946905,-0.338482255,0.303559326,0.842630027,-0.352687493,1.170275184,0.874908730,-0.209017678,0.751878350,0.863846868,-0.295554816,0.367444257,1.186775560,-0.228864527,1.704661083,1.169160123,-0.169006243,1.709062082,1.113548875,-0.309042380,1.687101498,1.063638415,-0.139444011,1.699570837,0.108000000,-0.883000000,2.351000000,1.007584384,-0.301251039,1.578566164,0.108000000,-0.883000000,2.351000000,1.144595457,-0.313517611,1.551529032,1.176102361,-0.431807553,1.362749520,1.185561020,-0.449188902,1.147316528,0.870573406,-0.288984456,1.605603348,0.761674319,-0.356295311,1.420595583,0.662675771,-0.349024701,1.228375810,0.994013109,-0.377229983,1.139929336,
1763636823.762522221,1.205109977,-0.186584498,1.665394097,1.011975933,-0.351782042,0.696875474,1.026062448,-0.335917974,0.303373308,0.843723522,-0.350950545,1.169545573,0.875520180,-0.206081001,0.751710878,0.863865126,-0.290730497,0.367071984,1.187341278,-0.227377806,1.704608673,1.169728295,-0.167505447,1.709002996,1.114151213,-0.307535213,1.686861901,1.064247720,-0.137896964,1.699312339,0.108000000,-0.883000000,2.351000000,1.008377902,-0.299794392,1.578082819,0.108000000,-0.883000000,2.351000000,1.145414890,-0.312357903,1.551211835,1.176901477,-0.430762078,1.362502112,1.186584762,-0.448222181,1.147087903,0.871340999,-0.287230869,1.604953850,0.762643153,-0.354120475,1.419685782,0.663911435,-0.346964263,1.227328746,0.995240814,-0.375935398,1.139345918,
1763636823.764610291,1.205744929,-0.185085476,1.665372782,1.013508734,-0.350688950,0.696443134,1.028171654,-0.333361376,0.303187848,0.844813741,-0.349218800,1.168818149,0.876129798,-0.203153122,0.751543908,0.863883330,-0.285920630,0.366700827,1.187905302,-0.225895540,1.704556421,1.170294765,-0.166009148,1.708944087,1.114751747,-0.306032561,1.686623022,1.064855199,-0.136354551,1.699054616,0.108000000,-0.883000000,2.351000000,1.009169043,-0.298342109,1.577600921,0.108000000,-0.883000000,2.351000000,1.146231868,-0.311201669,1.550895587,1.177698199,-0.429719734,1.362255446,1.187605438,-0.447258357,1.146859963,0.872106292,-0.285482535,1.604306298,0.763609083,-0.351952154,1.418778706,0.665143397,-0.344909996,1.226284818,0.996464841,-0.374644692,1.138764248,
1763636823.766418219,1.206379954,-0.183586280,1.665351464,1.015041712,-0.349595731,0.696010744,1.030281104,-0.330804481,0.303002367,0.845904086,-0.347486856,1.168090640,0.876739486,-0.200224904,0.751376918,0.863901535,-0.281110208,0.366329627,1.188469390,-0.224413102,1.704504162,1.170861301,-0.164512675,1.708885171,1.115352351,-0.304529735,1.686384115,1.065462748,-0.134811960,1.698796863,0.108000000,-0.883000000,2.351000000,1.009960275,-0.296889659,1.577118968,0.108000000,-0.883000000,2.351000000,1.147048941,-0.310045301,1.550579303,1.178495013,-0.428677271,1.362008752,1.188626231,-0.446294421,1.146631997,0.872871673,-0.283734000,1.603658672,0.764575126,-0.349783583,1.417871526,0.666375501,-0.342855493,1.225240770,0.997689009,-0.373353836,1.138182510,
1763636823.768491507,1.207007347,-0.182105100,1.665330402,1.016556267,-0.348515650,0.695583550,1.032365203,-0.328278315,0.302819114,0.846981328,-0.345775725,1.167371874,0.877341848,-0.197331877,0.751211936,0.863919522,-0.276357595,0.365962887,1.189026699,-0.222948479,1.704452532,1.171421028,-0.163034187,1.708826963,1.115945736,-0.303044970,1.686148079,1.066062997,-0.133287907,1.698542207,0.108000000,-0.883000000,2.351000000,1.010741998,-0.295454663,1.576642807,0.108000000,-0.883000000,2.351000000,1.147856194,-0.308902830,1.550266821,1.179282251,-0.427647335,1.361765022,1.189634758,-0.445342069,1.146406770,0.873627857,-0.282006477,1.603018828,0.765529559,-0.347641073,1.416975247,0.667592799,-0.340825679,1.224209269,0.998898466,-0.372078494,1.137607763,
1763636823.770389318,1.207641271,-0.180608503,1.665309121,1.018086588,-0.347424326,0.695151910,1.034470997,-0.325725853,0.302633954,0.848069783,-0.344046782,1.166645626,0.877950480,-0.194408735,0.751045235,0.863937696,-0.271555510,0.365592330,1.189589810,-0.221468611,1.704400364,1.171986581,-0.161540308,1.708768149,1.116545299,-0.301544749,1.685909586,1.066669493,-0.131747990,1.698284901,0.108000000,-0.883000000,2.351000000,1.011531858,-0.294004729,1.576161689,0.108000000,-0.883000000,2.351000000,1.148671850,-0.307748467,1.549951085,1.180077684,-0.426606679,1.361518755,1.190653782,-0.444379804,1.146179199,0.874391911,-0.280260972,1.602372324,0.766493927,-0.345476260,1.416069639,0.668822767,-0.338774737,1.223167031,1.000120513,-0.370789876,1.137027034,
1763636823.772464275,1.208275562,-0.179111039,1.665287828,1.019617794,-0.346332371,0.694720020,1.036578009,-0.323171913,0.302448687,0.849158868,-0.342316838,1.165918957,0.878559464,-0.191483901,0.750878439,0.863955880,-0.266750646,0.365221559,1.190153247,-0.219987886,1.704348166,1.172552461,-0.160045565,1.708709301,1.117145208,-0.300043660,1.685670955,1.067276340,-0.130207181,1.698027446,0.108000000,-0.883000000,2.351000000,1.012322176,-0.292553957,1.575680293,0.108000000,-0.883000000,2.351000000,1.149487978,-0.306593435,1.549635167,1.180873577,-0.425565420,1.361272345,1.191673396,-0.443416982,1.145951496,0.875156408,-0.278514457,1.601725446,0.767458853,-0.343310195,1.415163507,0.670053448,-0.336722607,1.222124189,1.001343267,-0.369500512,1.136445968,
1763636823.774491549,1.208909633,-0.177614096,1.665266542,1.021148469,-0.345240795,0.694288279,1.038684290,-0.320618860,0.302263484,0.850247575,-0.340587495,1.165192541,0.879168237,-0.188560082,0.750711700,0.863974059,-0.261947450,0.364850916,1.190716488,-0.218507675,1.704295986,1.173118146,-0.158551340,1.708650473,1.117744909,-0.298543092,1.685432407,1.067882977,-0.128666907,1.697770080,0.108000000,-0.883000000,2.351000000,1.013112220,-0.291103688,1.575199063,0.108000000,-0.883000000,2.351000000,1.150303823,-0.305438805,1.549319358,1.181669193,-0.424524522,1.361026021,1.192692656,-0.442454494,1.145723872,0.875920640,-0.276768548,1.601078792,0.768423444,-0.341144881,1.414257689,0.671283702,-0.334671190,1.221081709,1.002565596,-0.368211595,1.135865104,
1763636823.777233601,1.209545538,-0.176112821,1.665245195,1.022683573,-0.344146060,0.693855290,1.040796665,-0.318058421,0.302077745,0.851339431,-0.338853149,1.164464024,0.879778771,-0.185627804,0.750544479,0.863992289,-0.257130357,0.364479201,1.191281359,-0.217023182,1.704243655,1.173685467,-0.157052792,1.708591476,1.118346345,-0.297038182,1.685193169,1.068491369,-0.127122177,1.697511970,0.108000000,-0.883000000,2.351000000,1.013904549,-0.289649223,1.574716442,0.108000000,-0.883000000,2.351000000,1.151122029,-0.304280834,1.549002636,1.182467112,-0.423480613,1.360778984,1.193714865,-0.441489222,1.145495589,0.876687083,-0.275017588,1.600430267,0.769390826,-0.338973303,1.413349251,0.672517514,-0.332613838,1.220036213,1.003791462,-0.366918950,1.135282560,
1763636823.779543400,1.210183205,-0.174607388,1.665223788,1.024222928,-0.343048294,0.693421101,1.042914890,-0.315490890,0.301891492,0.852434312,-0.337113999,1.163733488,0.880390996,-0.182687405,0.750376795,0.864010571,-0.252299924,0.364106457,1.191847794,-0.215534577,1.704191179,1.174254359,-0.155550095,1.708532315,1.118949447,-0.295529105,1.684953268,1.069101446,-0.125573169,1.697253145,0.108000000,-0.883000000,2.351000000,1.014699072,-0.288190730,1.574232484,0.108000000,-0.883000000,2.351000000,1.151942500,-0.303119656,1.548685036,1.183267241,-0.422433813,1.360531263,1.194739905,-0.440521276,1.145266675,0.877455648,-0.273261778,1.599779946,0.770360887,-0.336795710,1.412438297,0.673754744,-0.330550787,1.218987822,1.005020723,-0.365622724,1.134698402,
1763636823.781834602,1.210822486,-0.173098145,1.665202327,1.025766180,-0.341947748,0.692985814,1.045038477,-0.312916859,0.301704768,0.853531965,-0.335370447,1.163001103,0.881004771,-0.179739562,0.750208686,0.864028898,-0.247457261,0.363732769,1.192415663,-0.214042204,1.704138571,1.174824691,-0.154043593,1.708473004,1.119554076,-0.294016207,1.684712760,1.069713067,-0.124020240,1.696993664,0.108000000,-0.883000000,2.351000000,1.015495607,-0.286728545,1.573747301,0.108000000,-0.883000000,2.351000000,1.152765049,-0.301955538,1.548366633,1.184069395,-0.421384363,1.360282915,1.195767540,-0.439550880,1.145037180,0.878226159,-0.271501524,1.599127979,0.771333404,-0.334612605,1.411525036,0.674995106,-0.328482514,1.217936777,1.006253096,-0.364323217,1.134112766,
1763636823.783764124,1.211464115,-0.171583357,1.665180788,1.027315100,-0.340843160,0.692548927,1.047169865,-0.310333374,0.301517357,0.854633649,-0.333620490,1.162266029,0.881620800,-0.176780892,0.750039960,0.864047293,-0.242596811,0.363357708,1.192985617,-0.212544349,1.704085769,1.175397118,-0.152531557,1.708413475,1.120160925,-0.292497752,1.684471369,1.070326935,-0.122461606,1.696733231,0.108000000,-0.883000000,2.351000000,1.016295068,-0.285260989,1.573260335,0.108000000,-0.883000000,2.351000000,1.153590619,-0.300787144,1.548047060,1.184874495,-0.420331058,1.360033655,1.196798950,-0.438576919,1.144806843,0.878999501,-0.269734804,1.598473617,0.772309493,-0.332421481,1.410608421,0.676240025,-0.326406644,1.216881871,1.007489995,-0.363018937,1.133524978,
1763636823.785612106,1.212125336,-0.170022316,1.665158590,1.028911317,-0.339704844,0.692098700,1.049366335,-0.307671002,0.301324224,0.855768974,-0.331817098,1.161508508,0.882255640,-0.173731878,0.749866081,0.864066249,-0.237587946,0.362971195,1.193572976,-0.211000756,1.704031354,1.175987024,-0.150973351,1.708352129,1.120786305,-0.290932931,1.684222606,1.070959548,-0.120855379,1.696464845,0.108000000,-0.883000000,2.351000000,1.017118940,-0.283748620,1.572758500,0.108000000,-0.883000000,2.351000000,1.154441397,-0.299583073,1.547717728,1.185704180,-0.419245590,1.359776784,1.197861854,-0.437573218,1.144569473,0.879796456,-0.267914137,1.597799274,0.773315387,-0.330163450,1.409663817,0.677522956,-0.324267387,1.215794753,1.008764664,-0.361674830,1.132919242,
1763636823.787850142,1.212761315,-0.168520868,1.665137240,1.030446598,-0.338609983,0.691665660,1.051478954,-0.305110267,0.301138464,0.856860956,-0.330082551,1.160779906,0.882866244,-0.170799261,0.749698841,0.864084482,-0.232770298,0.362599437,1.194137912,-0.209516092,1.703979018,1.176554411,-0.149474631,1.708293124,1.121387811,-0.289427848,1.683983340,1.071568010,-0.119310470,1.696206705,0.108000000,-0.883000000,2.351000000,1.017911361,-0.282293988,1.572275823,0.108000000,-0.883000000,2.351000000,1.155259697,-0.298424969,1.547400969,1.186502191,-0.418201561,1.359529718,1.198884181,-0.436607834,1.144341164,0.880562987,-0.266162974,1.597150675,0.774282881,-0.327991621,1.408755274,0.678756912,-0.322209797,1.214749136,1.009990671,-0.360382035,1.132336630,
1763636823.789821386,1.213397073,-0.167019939,1.665115898,1.031981347,-0.337515501,0.691232771,1.053590841,-0.302550418,0.300952768,0.857952561,-0.328348605,1.160051557,0.883476638,-0.167867660,0.749531658,0.864102709,-0.227954317,0.362227808,1.194702652,-0.208031941,1.703926699,1.177121601,-0.147976429,1.708234140,1.121989108,-0.287923286,1.683744157,1.072176261,-0.117766097,1.695948654,0.108000000,-0.883000000,2.351000000,1.018703507,-0.280839859,1.571793313,0.108000000,-0.883000000,2.351000000,1.156077714,-0.297267265,1.547084320,1.187299925,-0.417157893,1.359282739,1.199906154,-0.435642784,1.144112934,0.881329253,-0.264412418,1.596502300,0.775250040,-0.325820544,1.407847045,0.679990440,-0.320152920,1.213703882,1.011216254,-0.359089688,1.131754221,
1763636823.791902542,1.214040006,-0.165403629,1.665063744,1.033480306,-0.336380464,0.690756281,1.055568390,-0.300210710,0.300711403,0.859083186,-0.326534216,1.159272605,0.883972852,-0.164855667,0.749331452,0.863869657,-0.223129813,0.361874284,1.195277330,-0.206434235,1.703844704,1.177693019,-0.146368297,1.708145704,1.122612323,-0.286309202,1.683466975,1.072790253,-0.116122473,1.695653236,0.108000000,-0.883000000,2.351000000,1.019522308,-0.279305055,1.571253001,0.108000000,-0.883000000,2.351000000,1.156919508,-0.296038146,1.546714996,1.188119285,-0.416051261,1.358984161,1.200954898,-0.434622606,1.143831361,0.882125050,-0.262571931,1.595790996,0.776274214,-0.323524490,1.406850712,0.681304579,-0.317977397,1.212556931,1.012479187,-0.357729916,1.131121893,
1763636823.795086861,1.214603254,-0.163563932,1.664886478,1.034564892,-0.335264712,0.690172213,1.056620054,-0.299232830,0.300269368,0.860188604,-0.324682689,1.158407775,0.883886480,-0.162013361,0.749022043,0.862583076,-0.219100497,0.361660554,1.195796122,-0.204617886,1.703647685,1.178184267,-0.144559095,1.707944328,1.123223427,-0.284496856,1.683072213,1.073323310,-0.114330389,1.695246132,0.108000000,-0.883000000,2.351000000,1.020315873,-0.277683875,1.570554308,0.108000000,-0.883000000,2.351000000,1.157719579,-0.294710220,1.546180106,1.188891419,-0.414861477,1.358512501,1.201939247,-0.433538463,1.143366175,0.882912104,-0.260657508,1.594928491,0.777369880,-0.321080547,1.405642769,0.682742885,-0.315660757,1.211165189,1.013686822,-0.356311241,1.130381377,
1763636823.797522068,1.215283919,-0.161340721,1.664672257,1.035875576,-0.333916365,0.689466388,1.057890954,-0.298051097,0.299735185,0.861524464,-0.322445183,1.157362658,0.883782103,-0.158578532,0.748648133,0.861028287,-0.214231207,0.361402269,1.196423065,-0.202422890,1.703409594,1.178777923,-0.142372738,1.707700971,1.123961924,-0.282306699,1.682595156,1.073967491,-0.112164716,1.694754161,0.108000000,-0.883000000,2.351000000,1.021274870,-0.275724736,1.569709961,0.108000000,-0.883000000,2.351000000,1.158686436,-0.293105467,1.545533710,1.189824517,-0.413423664,1.357942517,1.203128799,-0.432228314,1.142804014,0.883863231,-0.258343993,1.593886184,0.778693954,-0.318127127,1.404183012,0.684481029,-0.312861177,1.209483317,1.015146207,-0.354596822,1.129486488,
1763636823.800213099,1.215897682,-0.159336029,1.664479092,1.037057434,-0.332700545,0.688829937,1.059036937,-0.296985515,0.299253506,0.862729024,-0.320427600,1.156420265,0.883687985,-0.155481310,0.748310975,0.859626317,-0.209840517,0.361169371,1.196988386,-0.200443639,1.703194905,1.179313229,-0.140401277,1.707481534,1.124627836,-0.280331811,1.682164989,1.074548355,-0.110211907,1.694310545,0.108000000,-0.883000000,2.351000000,1.022139607,-0.273958159,1.568948605,0.108000000,-0.883000000,2.351000000,1.159558262,-0.291658445,1.544950848,1.190665902,-0.412127173,1.357428555,1.204201430,-0.431046939,1.142297107,0.884720873,-0.256257873,1.592946325,0.779887885,-0.315463997,1.402866734,0.686048331,-0.310336766,1.207966755,1.016462150,-0.353050912,1.128679557,
1763636823.802736044,1.216595042,-0.157058289,1.664259617,1.038400266,-0.331319127,0.688106800,1.060339009,-0.295774798,0.298706220,0.864097649,-0.318135214,1.155349515,0.883581047,-0.151962235,0.747927894,0.858033393,-0.204851798,0.360904750,1.197630706,-0.198194806,1.702950975,1.179921445,-0.138161294,1.707232209,1.125384446,-0.278087935,1.681676231,1.075208336,-0.107993117,1.693806508,0.108000000,-0.883000000,2.351000000,1.023122125,-0.271950967,1.568083549,0.108000000,-0.883000000,2.351000000,1.160548834,-0.290014332,1.544288598,1.191621886,-0.410654094,1.356844591,1.205420158,-0.429704656,1.141721158,0.885695328,-0.253887615,1.591878452,0.781244435,-0.312438137,1.401371173,0.687829107,-0.307468521,1.206243632,1.017957329,-0.351294443,1.127762720,
1763636823.804990292,1.217236035,-0.154964660,1.664057882,1.039634556,-0.330049369,0.687442114,1.061535833,-0.294661943,0.298203171,0.865355647,-0.316028122,1.154365313,0.883482753,-0.148727607,0.747575778,0.856569226,-0.200266319,0.360661520,1.198221107,-0.196127747,1.702726761,1.180480499,-0.136102371,1.707003037,1.126079900,-0.276025433,1.681226980,1.075814970,-0.105953673,1.693343212,0.108000000,-0.883000000,2.351000000,1.024025226,-0.270106017,1.567288416,0.108000000,-0.883000000,2.351000000,1.161459338,-0.288503113,1.543679877,1.192500598,-0.409300085,1.356307828,1.206540375,-0.428470870,1.141191762,0.886591018,-0.251708945,1.590896897,0.782491334,-0.309656860,1.399996499,0.689465941,-0.304832117,1.204659790,1.019331653,-0.349679950,1.126919990,
1763636823.807077169,1.217800761,-0.153120134,1.663880150,1.040721989,-0.328930688,0.686856513,1.062590258,-0.293681496,0.297759976,0.866463967,-0.314171735,1.153498214,0.883396155,-0.145877840,0.747265557,0.855279267,-0.196226426,0.360447229,1.198741262,-0.194306630,1.702529225,1.180973036,-0.134288420,1.706801132,1.126692608,-0.274208330,1.680831181,1.076349426,-0.104156885,1.692935039,0.108000000,-0.883000000,2.351000000,1.024820875,-0.268480582,1.566587889,0.108000000,-0.883000000,2.351000000,1.162261509,-0.287171702,1.543143583,1.193274759,-0.408107178,1.355834930,1.207527308,-0.427383881,1.140725355,0.887380138,-0.249789497,1.590032128,0.783589876,-0.307206502,1.398785386,0.690908023,-0.302509395,1.203264395,1.020542458,-0.348257552,1.126177530,
1763636823.809854984,1.218457339,-0.150975598,1.663673510,1.041986291,-0.327630056,0.686175665,1.063816183,-0.292541582,0.297244696,0.867752554,-0.312013409,1.152490081,0.883295471,-0.142564562,0.746904879,0.853779499,-0.191529450,0.360198084,1.199346019,-0.192189310,1.702299560,1.181545684,-0.132179433,1.706566387,1.127404972,-0.272095678,1.680371007,1.076970810,-0.102067851,1.692460478,0.108000000,-0.883000000,2.351000000,1.025745934,-0.266590772,1.565773422,0.108000000,-0.883000000,2.351000000,1.163194152,-0.285623737,1.542520062,1.194174837,-0.406720246,1.355285116,1.208674764,-0.426120095,1.140183088,0.888297607,-0.247557853,1.589026706,0.784867094,-0.304357597,1.397377286,0.692584658,-0.299808886,1.201642041,1.021950198,-0.346603802,1.125314309,
1763636823.811296940,1.219053483,-0.149028452,1.663485890,1.043134223,-0.326449138,0.685557484,1.064929270,-0.291506589,0.296776844,0.868922535,-0.310053744,1.151574741,0.883204054,-0.139556250,0.746577399,0.852417774,-0.187264800,0.359971871,1.199895112,-0.190266876,1.702091034,1.182065623,-0.130264565,1.706353249,1.128051767,-0.270177481,1.679953188,1.077535000,-0.100171099,1.692029597,0.108000000,-0.883000000,2.351000000,1.026585848,-0.264874906,1.565033921,0.108000000,-0.883000000,2.351000000,1.164040951,-0.284218253,1.541953931,1.194992069,-0.405460972,1.354785909,1.209716604,-0.424972633,1.139690732,0.889130629,-0.245531617,1.588113826,0.786026752,-0.301770915,1.396098793,0.694106969,-0.297356942,1.200169014,1.023228366,-0.345102269,1.124530543,
1763636823.813247681,1.219587592,-0.147283929,1.663317794,1.044162699,-0.325391108,0.685003632,1.065926528,-0.290579299,0.296357677,0.869970766,-0.308298003,1.150754652,0.883122151,-0.136860986,0.746283997,0.851197752,-0.183443935,0.359769198,1.200387065,-0.188544492,1.701904207,1.182531457,-0.128548960,1.706162291,1.128631256,-0.268458895,1.679578848,1.078040480,-0.098471726,1.691643554,0.108000000,-0.883000000,2.351000000,1.027338360,-0.263337596,1.564371374,0.108000000,-0.883000000,2.351000000,1.164799631,-0.282959026,1.541446713,1.195724258,-0.404332740,1.354338650,1.210650029,-0.423944576,1.139249612,0.889876965,-0.243716234,1.587295942,0.787065735,-0.299453406,1.394953342,0.695470867,-0.295160150,1.198849272,1.024373525,-0.343756988,1.123828336,
