time,h_min,d_min,trajectory_error,pos_ee_x,pos_ee_y,pos_ee_z,vel_ee_x,vel_ee_y,vel_ee_z,v_rel_min,scaling
1763636833.612981558,0.717591472,1.020413060,0.084816444,0.180112742,-0.301151298,1.316572798,-0.050866813,0.075416977,-0.017712847,0.000000000,0.952000000,
1763636833.615050793,0.718097953,1.021438270,0.084780948,0.180010856,-0.301000334,1.316537362,-0.051019462,0.075546527,-0.017722131,0.000000000,0.954000000,
1763636833.617089033,0.718604380,1.022462831,0.084745465,0.179908664,-0.300849112,1.316501909,-0.051172206,0.075675897,-0.017731178,0.000000000,0.956000000,
1763636833.619138479,0.719111516,1.023488427,0.084709997,0.179806167,-0.300697631,1.316466438,-0.051325042,0.075805088,-0.017739988,0.000000000,0.958000000,
1763636833.621232748,0.719620289,1.024517099,0.084674542,0.179703364,-0.300545892,1.316430949,-0.051477971,0.075934099,-0.017748560,0.000000000,0.960000000,
1763636833.623224497,0.720128128,1.025543201,0.084639101,0.179600255,-0.300393895,1.316395444,-0.051630993,0.076062929,-0.017756894,0.000000000,0.962000000,
1763636833.625253677,0.721482049,1.026538084,0.084603674,0.179496840,-0.300241640,1.316359922,-0.051784109,0.076191578,-0.017764988,0.000000000,0.964000000,
1763636833.627344131,0.723912055,1.027495381,0.084568261,0.179393119,-0.300089128,1.316324384,-0.051937317,0.076320045,-0.017772843,0.000000000,0.966000000,
1763636833.629494190,0.726341062,1.028452205,0.084532862,0.179289091,-0.299936360,1.316288831,-0.052090618,0.076448330,-0.017780458,0.000000000,0.968000000,
1763636833.631603718,0.728800419,1.029421237,0.084497476,0.179184756,-0.299783335,1.316253262,-0.052244012,0.076576433,-0.017787832,0.000000000,0.970000000,
1763636833.633753300,0.731232420,1.030379136,0.084462105,0.179080115,-0.299630054,1.316217680,-0.052397499,0.076704352,-0.017794965,0.000000000,0.972000000,
1763636833.635708570,0.733663410,1.031336563,0.084426747,0.178975166,-0.299476518,1.316182083,-0.052551078,0.076832088,-0.017801857,0.000000000,0.974000000,
1763636833.638070345,0.736095884,1.032294527,0.084391403,0.178869910,-0.299322726,1.316146472,-0.052704750,0.076959641,-0.017808507,0.000000000,0.976000000,
1763636833.639962435,0.738536228,1.033255610,0.084356073,0.178764347,-0.299168679,1.316110849,-0.052858515,0.077087009,-0.017814914,0.000000000,0.978000000,
1763636833.642100811,0.741019734,1.034234067,0.084320757,0.178658476,-0.299014378,1.316075213,-0.053012373,0.077214192,-0.017821078,0.000000000,0.980000000,
1763636833.643919468,0.743452768,1.035192073,0.084285454,0.178552298,-0.298859823,1.316039565,-0.053166323,0.077341189,-0.017826998,0.000000000,0.982000000,
1763636833.645957708,0.745886717,1.036150393,0.084250166,0.178445811,-0.298705014,1.316003905,-0.053320365,0.077468001,-0.017832674,0.000000000,0.984000000,
1763636833.648038387,0.748319352,1.036970476,0.084214891,0.178339016,-0.298549951,1.315968234,-0.053474500,0.077594627,-0.017838106,0.000000000,0.986000000,
1763636833.650155306,0.750751782,1.037423198,0.084179630,0.178231913,-0.298394635,1.315932553,-0.053628727,0.077721066,-0.017843292,0.000000000,0.988000000,
1763636833.652156115,0.753186784,1.037876491,0.084144382,0.178124501,-0.298239067,1.315896861,-0.053783047,0.077847317,-0.017848233,0.000000000,0.990000000,
1763636833.654150963,0.755586783,1.038322841,0.084109149,0.178016781,-0.298083246,1.315861160,-0.053937459,0.077973381,-0.017852927,0.000000000,0.992000000,
1763636833.656250477,0.758024131,1.038776718,0.084073929,0.177908751,-0.297927173,1.315825450,-0.054091963,0.078099257,-0.017857375,0.000000000,0.994000000,
1763636833.658275604,0.760836620,1.039267712,0.084038724,0.177800413,-0.297770849,1.315789731,-0.054246559,0.078224945,-0.017861576,0.000000000,0.996000000,
1763636833.660586834,0.765260114,1.039918542,0.084003531,0.177691765,-0.297614274,1.315754003,-0.054401247,0.078350443,-0.017865529,0.000000000,0.998000000,
1763636833.662503004,0.769771696,1.040582873,0.083968353,0.177582808,-0.297457447,1.315718269,-0.054556027,0.078475752,-0.017869233,0.000000000,0.999946244,
1763636833.664763689,0.774196368,1.041233703,0.083933194,0.177473541,-0.297300372,1.315682527,-0.054710187,0.078600024,-0.017872466,0.000000000,0.999948345,
1763636833.666688919,0.778643144,1.041887675,0.083898265,0.177363993,-0.297143079,1.315646787,-0.054838124,0.078692835,-0.017867232,0.000000000,0.999950023,
1763636833.668902874,0.783111251,1.042544717,0.083863728,0.177254210,-0.296985625,1.315611065,-0.054945146,0.078760576,-0.017855261,0.000000000,0.999951364,
1763636833.670958281,0.787581116,1.043201849,0.083829506,0.177144229,-0.296828056,1.315575371,-0.055035482,0.078808334,-0.017837929,0.000000000,0.999952437,
1763636833.673064709,0.792023499,1.043854599,0.083795538,0.177034081,-0.296670408,1.315539717,-0.055112505,0.078840163,-0.017816332,0.000000000,0.999953296,
1763636833.675234318,0.794506502,1.044506502,0.083761775,0.176923790,-0.296512708,1.315504110,-0.055178904,0.078859294,-0.017791339,0.000000000,0.999953984,
1763636833.677018881,0.795158579,1.045158579,0.083728177,0.176813374,-0.296354981,1.315468555,-0.055236825,0.078868303,-0.017763644,0.000000000,0.999954537,
1763636833.678975344,0.795809577,1.045809577,0.083694715,0.176702849,-0.296197243,1.315433057,-0.055287979,0.078869243,-0.017733800,0.000000000,0.999954980,
1763636833.681049109,0.796461067,1.046461067,0.083661363,0.176592228,-0.296039510,1.315397621,-0.055333731,0.078863750,-0.017702244,0.000000000,0.999955338,
1763636833.683097363,0.797112578,1.047112578,0.083628102,0.176481519,-0.295881793,1.315362249,-0.055375168,0.078853127,-0.017669327,0.000000000,0.999955626,
1763636833.685237646,0.797764346,1.047764346,0.083594915,0.176370730,-0.295724102,1.315326945,-0.055413160,0.078838414,-0.017635326,0.000000000,0.999955859,
1763636833.687239408,0.798405223,1.048405223,0.083561791,0.176259869,-0.295566443,1.315291709,-0.055448397,0.078820439,-0.017600463,0.000000000,0.999956049,
1763636833.689430714,0.799058686,1.049058686,0.083528719,0.176148939,-0.295408823,1.315256544,-0.055481433,0.078799863,-0.017564914,0.000000000,0.999956203,
1763636833.691450596,0.799717354,1.049717354,0.083495691,0.176037945,-0.295251246,1.315221450,-0.055512707,0.078777211,-0.017528818,0.000000000,0.999956330,
1763636833.693849325,0.800555931,1.050555931,0.083462701,0.175926890,-0.295093716,1.315186429,-0.055542571,0.078752902,-0.017492287,0.000000000,0.999956434,
1763636833.695904493,0.801393710,1.051393710,0.083429744,0.175815776,-0.294936235,1.315151481,-0.055571305,0.078727272,-0.017455410,0.000000000,0.999956521,
1763636833.697839499,0.802231792,1.052231792,0.083396815,0.175704605,-0.294778807,1.315116607,-0.055599132,0.078700585,-0.017418257,0.000000000,0.999956593,
1763636833.700035095,0.803071074,1.053071074,0.083363912,0.175593380,-0.294621434,1.315081808,-0.055626231,0.078673056,-0.017380884,0.000000000,0.999956655,
1763636833.702212334,0.803928139,1.053928139,0.083331033,0.175482101,-0.294464116,1.315047084,-0.055652743,0.078644852,-0.017343337,0.000000000,0.999956707,
1763636833.704069853,0.804784508,1.054784508,0.083298174,0.175370769,-0.294306855,1.315012435,-0.055678782,0.078616108,-0.017305651,0.000000000,0.999956752,
1763636833.706184149,0.805641578,1.055641578,0.083265334,0.175259386,-0.294149652,1.314977862,-0.055704439,0.078586933,-0.017267853,0.000000000,0.999956791,
1763636833.708173513,0.806480670,1.056480670,0.083232513,0.175147952,-0.293992508,1.314943364,-0.055729784,0.078557411,-0.017229967,0.000000000,0.999956826,
1763636833.710051775,0.807318366,1.057318366,0.083199708,0.175036467,-0.293835423,1.314908942,-0.055754877,0.078527611,-0.017192010,0.000000000,0.999956857,
1763636833.712085962,0.808156163,1.058156163,0.083166920,0.174924933,-0.293678397,1.314874596,-0.055779762,0.078497588,-0.017153997,0.000000000,0.999956886,
1763636833.714179277,0.808993264,1.058993264,0.083134147,0.174813348,-0.293521432,1.314840326,-0.055804476,0.078467384,-0.017115939,0.000000000,0.999956912,
1763636833.716232538,0.809826372,1.059826372,0.083101389,0.174701715,-0.293364528,1.314806132,-0.055829049,0.078437035,-0.017077845,0.000000000,0.999956936,
1763636833.718239069,0.810664176,1.060664176,0.083068645,0.174590032,-0.293207684,1.314772014,-0.055853503,0.078406568,-0.017039723,0.000000000,0.999956958,
1763636833.720280647,0.811502183,1.061502183,0.083035916,0.174478301,-0.293050902,1.314737973,-0.055877858,0.078376005,-0.017001577,0.000000000,0.999956980,
1763636833.722367048,0.812341091,1.062341091,0.083003201,0.174366521,-0.292894180,1.314704008,-0.055902127,0.078345363,-0.016963412,0.000000000,0.999957001,
1763636833.724616289,0.813173258,1.063173258,0.082970499,0.174254692,-0.292737520,1.314670120,-0.055926324,0.078314656,-0.016925233,0.000000000,0.999957020,
1763636833.727067709,0.813684789,1.063684789,0.082937811,0.174142816,-0.292580922,1.314636307,-0.055950456,0.078283896,-0.016887042,0.000000000,0.999957040,
1763636833.728868961,0.814209062,1.064209062,0.082905136,0.174030891,-0.292424385,1.314602571,-0.055974532,0.078253091,-0.016848841,0.000000000,0.999957058,
1763636833.730937004,0.814719524,1.064719524,0.082872474,0.173918918,-0.292267909,1.314568912,-0.055998558,0.078222249,-0.016810632,0.000000000,0.999957077,
1763636833.732958317,0.815230285,1.065230285,0.082839826,0.173806897,-0.292111496,1.314535329,-0.056022538,0.078191374,-0.016772417,0.000000000,0.999957095,
1763636833.734915018,0.815741099,1.065741099,0.082807190,0.173694827,-0.291955144,1.314501822,-0.056046477,0.078160472,-0.016734196,0.000000000,0.999957112,
1763636833.737124443,0.816252089,1.066252089,0.082774568,0.173582711,-0.291798854,1.314468392,-0.056070377,0.078129547,-0.016695971,0.000000000,0.999957130,
1763636833.739114523,0.816764121,1.066764121,0.082741959,0.173470546,-0.291642626,1.314435038,-0.056094240,0.078098600,-0.016657742,0.000000000,0.999957147,
1763636833.740997314,0.817275586,1.067275586,0.082709362,0.173358334,-0.291486460,1.314401761,-0.056118069,0.078067635,-0.016619511,0.000000000,0.999957165,
1763636833.743101358,0.817787349,1.067787349,0.082676779,0.173246074,-0.291330355,1.314368560,-0.056141866,0.078036653,-0.016581277,0.000000000,0.999957182,
1763636833.745109558,0.818298978,1.068298978,0.082644208,0.173133766,-0.291174313,1.314335436,-0.056165630,0.078005655,-0.016543040,0.000000000,0.999957199,
1763636833.747171164,0.818810658,1.068810658,0.082611650,0.173021411,-0.291018333,1.314302388,-0.056189364,0.077974643,-0.016504802,0.000000000,0.999957216,
1763636833.749158621,0.819316254,1.069316254,0.082579105,0.172909009,-0.290862414,1.314269417,-0.056213068,0.077943618,-0.016466562,0.000000000,0.999957233,
1763636833.751348257,0.819828221,1.069828221,0.082546573,0.172796559,-0.290706558,1.314236522,-0.056236743,0.077912580,-0.016428321,0.000000000,0.999957250,
1763636833.753347397,0.820341353,1.070341353,0.082514054,0.172684062,-0.290550764,1.314203703,-0.056260389,0.077881530,-0.016390079,0.000000000,0.999957267,
1763636833.755459309,0.820854102,1.070854102,0.082481548,0.172571517,-0.290395032,1.314170962,-0.056284007,0.077850469,-0.016351835,0.000000000,0.999957284,
1763636833.757621765,0.821367024,1.071367024,0.082449054,0.172458926,-0.290239362,1.314138296,-0.056307597,0.077819397,-0.016313590,0.000000000,0.999957301,
1763636833.759913683,0.821866876,1.071866876,0.082416573,0.172346287,-0.290083755,1.314105707,-0.056331159,0.077788313,-0.016275344,0.000000000,0.999957318,
1763636833.761895657,0.822362294,1.072362294,0.082384105,0.172233601,-0.289928209,1.314073195,-0.056354693,0.077757220,-0.016237097,0.000000000,0.999957334,
1763636833.763990164,0.822858288,1.072858288,0.082351649,0.172120868,-0.289772726,1.314040759,-0.056378200,0.077726115,-0.016198850,0.000000000,0.999957351,
1763636833.766103506,0.823354021,1.073354021,0.082319207,0.172008088,-0.289617305,1.314008399,-0.056401680,0.077695001,-0.016160602,0.000000000,0.999957368,
1763636833.768137217,0.823850090,1.073850090,0.082286777,0.171895262,-0.289461946,1.313976116,-0.056425132,0.077663877,-0.016122352,0.000000000,0.999957385,
1763636833.769964218,0.824345956,1.074345956,0.082254360,0.171782388,-0.289306649,1.313943910,-0.056448557,0.077632742,-0.016084102,0.000000000,0.999957401,
1763636833.772252083,0.824842519,1.074842519,0.082221955,0.171669467,-0.289151415,1.313911780,-0.056471955,0.077601598,-0.016045852,0.000000000,0.999957418,
1763636833.774194717,0.825338578,1.075338578,0.082189564,0.171556500,-0.288996243,1.313879727,-0.056495326,0.077570444,-0.016007600,0.000000000,0.999957435,
1763636833.776108742,0.825834914,1.075834914,0.082157185,0.171443486,-0.288841133,1.313847750,-0.056518670,0.077539280,-0.015969348,0.000000000,0.999957452,
1763636833.778100729,0.826330866,1.076330866,0.082124818,0.171330425,-0.288686086,1.313815849,-0.056541987,0.077508106,-0.015931096,0.000000000,0.999957468,
1763636833.780089140,0.826827095,1.076827095,0.082092465,0.171217318,-0.288531101,1.313784025,-0.056565277,0.077476923,-0.015892842,0.000000000,0.999957485,
1763636833.782159090,0.827323299,1.077323299,0.082060124,0.171104164,-0.288376178,1.313752278,-0.056588541,0.077445730,-0.015854588,0.000000000,0.999957502,
1763636833.784190655,0.827812645,1.077812645,0.082027796,0.170990964,-0.288221318,1.313720607,-0.056611777,0.077414528,-0.015816334,0.000000000,0.999957518,
1763636833.786216021,0.828309460,1.078309460,0.081995480,0.170877717,-0.288066520,1.313689012,-0.056634986,0.077383316,-0.015778078,0.000000000,0.999957535,
1763636833.788529158,0.828807150,1.078807150,0.081963178,0.170764424,-0.287911784,1.313657495,-0.056658169,0.077352095,-0.015739822,0.000000000,0.999957552,
1763636833.790331364,0.829304636,1.079304636,0.081930888,0.170651085,-0.287757111,1.313626053,-0.056681324,0.077320864,-0.015701566,0.000000000,0.999957568,
1763636833.792753220,0.829833381,1.079833381,0.081898610,0.170537699,-0.287602501,1.313594688,-0.056704453,0.077289624,-0.015663309,0.000000000,0.999957585,
1763636833.794785500,0.830386485,1.080386485,0.081866346,0.170424267,-0.287447953,1.313563400,-0.056727555,0.077258374,-0.015625051,0.000000000,0.999957602,
1763636833.796662092,0.830939506,1.080939506,0.081834093,0.170310789,-0.287293467,1.313532188,-0.056750629,0.077227115,-0.015586793,0.000000000,0.999957618,
1763636833.798848867,0.831492511,1.081492511,0.081801854,0.170197264,-0.287139044,1.313501053,-0.056773677,0.077195846,-0.015548535,0.000000000,0.999957635,
1763636833.800776243,0.832045763,1.082045763,0.081769627,0.170083694,-0.286984684,1.313469994,-0.056796699,0.077164568,-0.015510275,0.000000000,0.999957652,
1763636833.802883863,0.832599065,1.082599065,0.081737413,0.169970078,-0.286830386,1.313439012,-0.056819693,0.077133281,-0.015472015,0.000000000,0.999957668,
1763636833.804935217,0.833152680,1.083152680,0.081705212,0.169856415,-0.286676151,1.313408106,-0.056842660,0.077101984,-0.015433755,0.000000000,0.999957685,
1763636833.806872129,0.833706345,1.083706345,0.081673023,0.169742707,-0.286521978,1.313377277,-0.056865600,0.077070678,-0.015395494,0.000000000,0.999957702,
1763636833.808944464,0.834260190,1.084260190,0.081640847,0.169628953,-0.286367868,1.313346524,-0.056888514,0.077039363,-0.015357233,0.000000000,0.999957718,
1763636833.810954571,0.834814150,1.084814150,0.081608684,0.169515153,-0.286213821,1.313315848,-0.056911400,0.077008038,-0.015318971,0.000000000,0.999957735,
1763636833.813104153,0.835368225,1.085368225,0.081576533,0.169401307,-0.286059836,1.313285248,-0.056934260,0.076976704,-0.015280709,0.000000000,0.999957751,
1763636833.815061092,0.835922148,1.085922148,0.081544395,0.169287416,-0.285905914,1.313254725,-0.056957093,0.076945361,-0.015242446,0.000000000,0.999957768,
1763636833.817123413,0.836476385,1.086476385,0.081512269,0.169173479,-0.285752055,1.313224278,-0.056979898,0.076914009,-0.015204182,0.000000000,0.999957785,
1763636833.819220781,0.837025093,1.087025093,0.081480156,0.169059496,-0.285598258,1.313193908,-0.057002677,0.076882647,-0.015165918,0.000000000,0.999957801,
1763636833.821257114,0.837579490,1.087579490,0.081448056,0.168945468,-0.285444524,1.313163615,-0.057025429,0.076851276,-0.015127654,0.000000000,0.999957818,
1763636833.823457718,0.838134399,1.088134399,0.081415968,0.168831395,-0.285290853,1.313133398,-0.057048154,0.076819896,-0.015089389,0.000000000,0.999957834,
1763636833.825471401,0.838611403,1.088611403,0.081383893,0.168717276,-0.285137244,1.313103257,-0.057070852,0.076788506,-0.015051124,0.000000000,0.999957851,
1763636833.827685833,0.838999942,1.088999942,0.081351830,0.168603111,-0.284983699,1.313073193,-0.057093523,0.076757108,-0.015012858,0.000000000,0.999957867,
1763636833.829726458,0.839386583,1.089386583,0.081319780,0.168488902,-0.284830216,1.313043206,-0.057116167,0.076725700,-0.014974592,0.000000000,0.999957884,
1763636833.831634283,0.839770860,1.089770860,0.081287743,0.168374647,-0.284676796,1.313013295,-0.057138785,0.076694283,-0.014936326,0.000000000,0.999957900,
1763636833.833849669,0.840166739,1.090166739,0.081255718,0.168260346,-0.284523439,1.312983460,-0.057161375,0.076662857,-0.014898059,0.000000000,0.999957917,
1763636833.835994005,0.840559555,1.090559555,0.081223706,0.168146001,-0.284370145,1.312953702,-0.057183938,0.076631422,-0.014859791,0.000000000,0.999957934,
1763636833.838266850,0.840944651,1.090944651,0.081191706,0.168031611,-0.284216913,1.312924021,-0.057206475,0.076599978,-0.014821523,0.000000000,0.999957950,
1763636833.840158224,0.841330546,1.091330546,0.081159719,0.167917175,-0.284063745,1.312894416,-0.057228984,0.076568525,-0.014783255,0.000000000,0.999957967,
1763636833.842092514,0.841716403,1.091716403,0.081127744,0.167802695,-0.283910639,1.312864888,-0.057251467,0.076537062,-0.014744986,0.000000000,0.999957983,
